NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
1613,서울특별시 구로구 신도림동,642,642,0,대림1,59.9,202306,6,"84,700",303,14,-,-,1999,신도림로 16,-,중개거래,서울 구로구,23.09.18
1614,서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),59.98,202306,6,"80,000",901,6,-,-,2010,길음로9길 50,-,중개거래,서울 성북구,23.09.22
1615,서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,59.99,202306,6,"93,000",120,11,-,-,2015,우현로 67,-,중개거래,서울 강서구,23.10.11
1616,서울특별시 송파구 거여동,293,293,0,거여4단지,49.8,202306,6,"69,300",401,12,-,-,1997,양산로4길 8,-,중개거래,서울 송파구,23.09.26
1617,서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,59.99,202306,6,"93,500",120,4,-,-,2015,우현로 67,-,중개거래,서울 강서구,23.09.15
1618,서울특별시 강동구 강일동,114,114,0,강동리버스트4단지,49.82,202306,6,"61,800",404,17,-,-,2020,아리수로93가길 110,-,중개거래,서울 강동구 서울 서초구,23.09.05
1619,서울특별시 성북구 정릉동,239,239,0,정릉풍림아이원,59.88,202306,6,"47,000",126,12,-,-,2005,솔샘로25길 11-11,-,중개거래,서울 성북구,23.07.31
1620,서울특별시 강동구 암사동,509,509,0,선사현대아파트,59.64,202306,6,"82,500",101,6,-,-,2002,상암로 11,-,중개거래,서울 강동구,23.08.14
1621,서울특별시 은평구 구산동,321-28,321,28,벨뷰아파트,48.84,202306,6,"39,800",1,7,-,-,2021,서오릉로 237-14,-,중개거래,서울 은평구,23.08.31
1622,서울특별시 강서구 화곡동,1159,1159,0,"우장산아이파크,이편한세상",59.98,202306,6,"90,400",139,12,-,-,2008,강서로 266,-,중개거래,서울 강서구,23.09.11
1623,서울특별시 송파구 거여동,290,290,0,거여1단지,39.6,202306,5,"56,000",101,2,-,-,1997,양산로8길 8,-,중개거래,서울 송파구,23.09.13
1624,서울특별시 영등포구 양평동2가,38-1,38,1,삼성래미안,59.4,202306,5,"76,000",101,14,-,-,1998,영등포로3길 9,-,중개거래,서울 영등포구,23.08.11
1625,서울특별시 성북구 하월곡동,226,226,0,월곡래미안루나밸리,59.98,202306,5,"71,500",109,10,-,-,2007,월곡로14길 26,-,중개거래,서울 성북구,23.08.29
1626,서울특별시 은평구 응암동,742-3,742,3,남청파인힐,55.14,202306,5,"41,500",101,13,-,-,2001,응암로 142-32,-,중개거래,서울 서대문구,23.08.07
1627,서울특별시 성북구 길음동,1281,1281,0,길음뉴타운4단지(e편한세상),59.86,202306,5,"70,500",403,16,-,-,2005,길음로 118,-,중개거래,서울 성북구,23.11.01
1628,서울특별시 도봉구 창동,804,804,0,대우,59.86,202306,5,"52,000",104,7,-,-,1995,덕릉로63가길 43,-,중개거래,서울 도봉구,23.07.31
1629,서울특별시 강북구 미아동,1354,1354,0,벽산라이브파크,60.0,202306,5,"52,300",116,16,-,-,2004,솔샘로 159,-,중개거래,서울 강북구,23.08.18
1630,서울특별시 강동구 둔촌동,546,546,0,신성둔촌미소지움1,59.78,202306,5,"81,000",102,7,-,-,1998,명일로 102,-,중개거래,서울 강동구,23.08.18
1631,서울특별시 도봉구 창동,810,810,0,신창,59.4,202306,5,"40,000",-,3,-,-,1998,덕릉로62길 13,20230718,중개거래,서울 도봉구,-
1632,서울특별시 도봉구 창동,810,810,0,신창,59.4,202306,5,"40,000",103,3,-,-,1998,덕릉로62길 13,-,중개거래,서울 도봉구,23.07.19
1633,서울특별시 도봉구 창동,30,30,0,창동주공18단지,59.39,202306,5,"61,000",1805,12,-,-,1988,노해로70길 119,-,중개거래,서울 도봉구,23.09.05
1634,서울특별시 도봉구 창동,743-15,743,15,성원상떼빌,59.75,202306,5,"54,800",102,10,-,-,2001,마들로16길 56,-,중개거래,서울 도봉구,23.06.26
1635,서울특별시 양천구 신월동,529-2,529,2,세제뉴타운,57.32,202306,5,"38,000",-,1,-,-,2002,신월로15길 15,-,중개거래,서울 양천구,23.08.31
1636,서울특별시 강서구 등촌동,688,688,0,주공3,58.14,202306,5,"74,000",304,11,-,-,1995,강서로56나길 37,-,중개거래,서울 강서구,23.12.14
1637,서울특별시 강북구 미아동,1357,1357,0,삼각산아이원,59.758,202306,5,"59,000",106,17,-,-,2003,삼양로19길 113,-,중개거래,서울 강북구,23.07.14
1638,서울특별시 강동구 상일동,514,514,0,고덕롯데캐슬베네루체,59.981,202306,5,"103,000",717,16,-,-,2019,상암로79길 88,-,중개거래,서울 강동구,23.10.13
1639,서울특별시 강서구 염창동,255,255,0,무학,59.38,202306,5,"68,000",101,4,-,-,1999,양천로77길 45,-,중개거래,서울 강서구,23.07.31
1640,서울특별시 구로구 구로동,685-223,685,223,주공2,49.94,202306,5,"60,000",115,11,-,-,1987,구일로4길 22,-,중개거래,서울 구로구,23.09.25
1641,서울특별시 구로구 구로동,1280,1280,0,한신휴플러스(1280-0),50.17,202306,5,"53,000",105,13,-,-,2007,디지털로31길 120,-,직거래,-,23.09.27
1642,서울특별시 구로구 구로동,1278,1278,0,구로두산위브,50.14,202306,5,"62,000",103,9,-,-,2006,디지털로31길 85,-,중개거래,서울 구로구,23.11.01
1643,서울특별시 구로구 신도림동,695,695,0,신도림 아르디에,18.79,202306,5,"18,900",-,5,-,-,2018,경인로66길 19,-,중개거래,서울 구로구,23.08.09
1644,서울특별시 동대문구 답십리동,10,10,0,동아,59.88,202306,5,"63,500",101,18,-,-,2001,한천로11길 10-1,-,중개거래,서울 동대문구 서울 마포구,23.08.09
1645,서울특별시 송파구 석촌동,24-3,24,3,석촌호수효성해링턴타워,15.8307,202306,5,"23,500",-,7,-,-,2015,석촌호수로 210,-,중개거래,서울 송파구,23.06.08
1646,서울특별시 강북구 수유동,45-93,45,93,대성월드빌,30.8,202306,5,"12,000",-,3,-,-,2002,도봉로81길 24-1,20230622,중개거래,서울 노원구,-
1647,서울특별시 강북구 미아동,1354,1354,0,벽산라이브파크,59.67,202306,5,"48,800",101,13,-,-,2004,솔샘로 159,-,중개거래,서울 강북구 서울 성북구,23.07.26
1648,서울특별시 강남구 논현동,22,22,0,신동아(22),35.73,202306,5,"90,000",102,10,-,-,1997,강남대로146길 28,-,중개거래,서울 강남구,23.07.17
1649,서울특별시 동대문구 제기동,153,153,0,안암골벽산,59.94,202306,5,"69,500",103,19,-,-,2003,약령시로 25,-,중개거래,서울 동대문구,23.09.13
1650,서울특별시 광진구 자양동,579,579,0,우성1,51.57,202306,5,"81,500",105,13,-,-,1988,뚝섬로41길 20,-,중개거래,서울 광진구,23.08.30
1651,서울특별시 도봉구 도봉동,641,641,0,서원,49.77,202306,5,"35,000",115,7,-,-,1996,마들로 684-19,-,중개거래,서울 도봉구,23.06.23
1652,서울특별시 성동구 송정동,90,90,0,건영,59.21,202306,5,"65,000",101,7,-,-,2000,동일로 263,-,중개거래,서울 성동구,23.09.05
1653,서울특별시 노원구 상계동,1279,1279,0,상계1차중앙하이츠,59.82,202306,5,"58,500",101,15,-,-,1997,노원로28길 15,-,중개거래,서울 노원구,23.07.31
1654,서울특별시 송파구 장지동,901,901,0,위례24단지(꿈에그린),59.63,202306,5,"120,000",2412,16,-,-,2013,위례광장로 121,-,중개거래,서울 송파구,23.09.04
1655,서울특별시 노원구 상계동,730-2,730,2,상계주공3(고층),58.01,202306,5,"50,000",322,1,-,-,1987,동일로215길 48,-,직거래,-,23.06.09
1656,서울특별시 서대문구 홍제동,454,454,0,유원하나,58.77,202306,5,"54,900",104,11,-,-,1996,세검정로 134,-,중개거래,서울 은평구,23.07.26
1657,서울특별시 노원구 상계동,720,720,0,상계주공6(고층),37.46,202306,5,"48,000",601,9,-,-,1988,동일로 1384,-,중개거래,서울 노원구,23.09.13
1658,서울특별시 도봉구 방학동,275,275,0,벽산아파트1,52.36,202306,5,"32,900",5,4,-,-,1991,방학로11길 36,-,중개거래,서울 도봉구,23.06.26
1659,서울특별시 중랑구 중화동,450,450,0,한신아파트상가동유치원동(103~109),50.37,202306,5,"56,500",104,7,-,-,1998,동일로 752,-,중개거래,서울 중랑구,23.09.13
1660,서울특별시 노원구 월계동,924,924,0,초안2,39.6,202306,5,"27,000",201,2,-,-,1997,우이천로 102,-,중개거래,서울 노원구,23.07.17
1661,서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,59.99,202306,5,"89,000",137,9,-,-,2015,우현로 67,-,중개거래,서울 강서구,23.07.17
1662,서울특별시 도봉구 방학동,496,496,0,벽산아파트2,59.581,202306,5,"40,000",104,9,-,-,1998,시루봉로5길 48,-,중개거래,서울 도봉구,23.07.17
1663,서울특별시 노원구 중계동,505,505,0,경남,50.97,202306,5,"50,000",3,6,-,-,1989,섬밭로 265,-,중개거래,서울 노원구,23.09.08
1664,서울특별시 종로구 무악동,89,89,0,경희궁롯데캐슬,59.6737,202306,5,"116,500",101동,4,-,-,2019,통일로 230,-,중개거래,서울 서대문구 서울 종로구,23.08.10
1665,서울특별시 강서구 화곡동,351-89,351,89,중앙화곡하이츠,56.88,202306,5,"46,000",4,6,-,-,1988,강서로17가길 46,-,중개거래,서울 강서구,23.08.30
1666,서울특별시 송파구 오금동,165,165,0,상아2차아파트,45.77,202306,5,"75,000",9,10,-,-,1988,오금로 407,-,중개거래,서울 송파구,23.09.12
1667,서울특별시 강동구 둔촌동,546,546,0,신성둔촌미소지움1,59.78,202306,5,"81,000",102,7,-,-,1998,명일로 102,-,중개거래,서울 강동구,23.08.18
1668,서울특별시 강동구 고덕동,693,693,0,고덕그라시움,59.785,202306,4,"113,500",144,2,-,-,2019,고덕로 333,-,중개거래,서울 강동구,23.08.16
1669,서울특별시 강동구 고덕동,693,693,0,고덕그라시움,59.052,202306,4,"121,800",144,13,-,-,2019,고덕로 333,-,중개거래,서울 강동구,23.10.13
1670,서울특별시 중랑구 면목동,1077-1,1077,1,용마한신,35.44,202306,4,"38,000",2,8,-,-,1990,사가정로71길 19,-,중개거래,서울 중랑구,23.08.31
1671,서울특별시 성동구 행당동,346,346,0,행당한진타운,59.96,202306,4,"92,500",103,11,-,-,2000,행당로 82,-,중개거래,서울 성동구,23.08.25
1672,서울특별시 성북구 장위동,323,323,0,꿈의숲아이파크,59.1,202306,4,"90,000",713,15,-,-,2022,돌곶이로40길 46,-,중개거래,서울 성북구,23.08.14
1673,서울특별시 송파구 가락동,913,913,0,헬리오시티,39.1,202306,4,"115,000",310,16,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.07.25
1674,서울특별시 노원구 공릉동,109,109,0,비선아파트,49.28,202306,4,"42,900",502,2,-,-,1999,화랑로51길 78,-,중개거래,서울 노원구,23.09.18
1675,서울특별시 구로구 개봉동,472,472,0,두산,59.69,202306,4,"46,000",101,7,-,-,1997,남부순환로95길 88,-,중개거래,서울 구로구,23.10.31
1676,서울특별시 관악구 봉천동,1700,1700,0,갑을,59.86,202306,4,"62,000",101,11,-,-,1998,관악로5길 42,-,중개거래,서울 관악구,23.08.25
1677,서울특별시 구로구 구로동,1278,1278,0,구로두산위브,36.88,202306,4,"42,500",108,3,-,-,2006,디지털로31길 85,-,중개거래,서울 구로구,23.06.23
1678,서울특별시 송파구 가락동,913,913,0,헬리오시티,59.96,202306,4,"170,000",510,7,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.10.04
1679,서울특별시 서초구 우면동,712,712,0,서초네이처힐2단지,59.99,202306,4,"114,000",205,4,-,-,2012,형촌길 15,-,중개거래,서울 강남구 서울 서초구,23.09.20
1680,서울특별시 영등포구 양평동5가,76,76,0,양평한신,59.94,202306,4,"79,000",107,12,-,-,1996,양평로24길 9,-,중개거래,서울 영등포구,23.08.17
1681,서울특별시 구로구 고척동,340-1,340,1,고척LIG리가2차,59.95,202306,4,"65,500",205,5,-,-,2009,중앙로12길 17-8,-,중개거래,서울 양천구,23.10.13
1682,서울특별시 용산구 도원동,23,23,0,삼성래미안,59.94,202306,4,"105,000",113,16,-,-,2001,새창로 70,-,중개거래,서울 용산구,23.09.07
1683,서울특별시 양천구 신월동,1063,1063,0,롯데캐슬,59.948,202306,4,"74,700",107,18,-,-,2014,중앙로29길 61,-,중개거래,서울 양천구,23.08.01
1684,서울특별시 중랑구 신내동,657,657,0,신내9진흥,39.84,202306,4,"37,000",902,5,-,-,1996,신내로 127,-,중개거래,서울 중랑구,23.08.18
1685,서울특별시 노원구 상계동,1355,1355,0,노원센트럴푸르지오,59.996,202306,4,"72,000",106,2,-,-,2021,수락산로 12,-,중개거래,서울 노원구,23.10.18
1686,서울특별시 동대문구 전농동,690,690,0,래미안크레시티,59.99,202306,4,"103,500",105동,3,-,-,2014,사가정로 65,-,중개거래,서울 동대문구,23.08.24
1687,서울특별시 성동구 성수동2가,835,835,0,롯데캐슬파크,58.491,202306,4,"115,000",101,10,-,-,2003,성수일로8길 47,-,중개거래,서울 성동구,23.12.28
1688,서울특별시 성동구 행당동,347,347,0,대림e-편한세상,59.96,202306,4,"90,000",105,14,-,-,2000,행당로 79,-,중개거래,서울 성동구,23.09.22
1689,서울특별시 강동구 명일동,359,359,0,래미안솔베뉴,59.11,202306,3,"111,700",106,11,-,-,2019,양재대로 1650,-,중개거래,서울 강동구,23.10.13
1690,서울특별시 관악구 봉천동,1728,1728,0,관악파크푸르지오,59.98,202306,3,"78,000",101,9,-,-,2014,행운10길 21,-,중개거래,서울 관악구,23.08.31
1691,서울특별시 관악구 봉천동,1717,1717,0,관악푸르지오,59.58,202306,3,"71,700",104,8,-,-,2004,관악로30길 27,-,중개거래,서울 관악구,23.08.04
1692,서울특별시 관악구 봉천동,1717,1717,0,관악푸르지오,59.58,202306,3,"72,000",107,12,-,-,2004,관악로30길 27,-,중개거래,서울 관악구,23.09.01
1693,서울특별시 강동구 길동,477,477,0,이편한세상강동에코포레,59.99,202306,3,"96,000",105,5,-,-,2020,천중로 253,-,중개거래,서울 강동구,23.07.17
1694,서울특별시 영등포구 당산동4가,30-1,30,1,당산현대5차,59.37,202306,3,"91,800",508,22,-,-,2000,당산로42길 16,-,중개거래,서울 영등포구,23.08.25
1695,서울특별시 영등포구 당산동4가,30-1,30,1,당산현대5차,59.85,202306,3,"91,500",507,9,-,-,2000,당산로42길 16,-,중개거래,서울 마포구 서울 영등포구,23.08.08
1696,서울특별시 강북구 미아동,474,474,0,미아동부센트레빌,59.96,202306,3,"67,800",101,13,-,-,2006,숭인로7가길 37,-,중개거래,서울 강북구,23.08.16
1697,서울특별시 강북구 미아동,813,813,0,래미안트리베라1단지,59.6,202306,3,"68,000",122,20,-,-,2010,삼양로19길 25,-,중개거래,서울 강북구,23.07.24
1698,서울특별시 강북구 미아동,812,812,0,삼성래미안트리베라2단지,59.38,202306,3,"65,500",202,9,-,-,2010,삼양로27길 19,-,중개거래,서울 강북구,23.08.09
1699,서울특별시 영등포구 당산동2가,16-1,16,1,당산대우,31.73,202306,3,"36,300",101,9,-,-,1999,영등포로 106,-,중개거래,서울 영등포구,23.07.06
1700,서울특별시 강동구 길동,415-16,415,16,청광플러스원큐브3차,13.265,202306,3,"12,500",1,17,-,-,2014,진황도로 87,-,중개거래,서울 강동구,23.06.05
1701,서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,59.34,202306,3,"42,500",521,12,-,-,2004,금하로 816,-,중개거래,서울 금천구,23.10.05
1702,서울특별시 금천구 시흥동,1026,1026,0,남서울힐스테이트,59.817,202306,3,"65,000",102,5,-,-,2014,시흥대로 165,-,중개거래,서울 금천구,23.08.07
1703,서울특별시 금천구 독산동,1155,1155,0,금천롯데캐슬골드파크3차,59.9662,202306,3,"85,000",301동,28,-,-,2018,시흥대로 291,-,중개거래,서울 금천구,23.09.22
1704,서울특별시 중랑구 신내동,797,797,0,동성7,59.34,202306,3,"46,000",701,14,-,-,1999,신내로14길 21,-,중개거래,서울 중랑구,23.07.11
1705,서울특별시 서초구 우면동,788,788,0,호반써밋서초파크,59.93,202306,3,"106,000",403,8,-,-,2013,양재대로2길 33,-,중개거래,서울 강서구 서울 서초구,23.09.18
1706,서울특별시 서초구 잠원동,55-12,55,12,신반포16,52.32,202306,3,"173,500",119,10,-,-,1983,잠원로 157,-,중개거래,서울 서초구,23.07.21
1707,서울특별시 구로구 개봉동,481,481,0,현대,59.94,202306,3,"60,000",129,16,-,-,2001,개봉로20길 6,-,중개거래,서울 구로구,23.11.27
1708,서울특별시 중랑구 상봉동,113,113,0,상봉어반뷰,13.26,202306,3,"11,000",-,11,-,-,2018,면목로 489,-,중개거래,서울 중랑구,23.06.16
1709,서울특별시 도봉구 창동,815,815,0,창동2차현대,59.499,202306,3,"69,500",209,10,-,-,2001,도봉로136길 111,-,중개거래,서울 노원구 서울 도봉구,23.08.31
1710,서울특별시 도봉구 창동,38,38,0,주공17단지,36.16,202306,3,"34,000",1711,15,-,-,1989,덕릉로66길 17,-,중개거래,서울 도봉구,23.09.27
1711,서울특별시 서대문구 남가좌동,385,385,0,DMC파크뷰자이3단지,59.981,202306,3,"89,000",303,9,-,-,2015,가재울미래로 2,-,중개거래,서울 서대문구,23.07.28
1712,서울특별시 중구 신당동,851,851,0,래미안하이베르,59.95,202306,3,"97,000",111,11,-,-,2011,퇴계로90길 74,-,중개거래,서울 성동구 서울 중구,23.09.26
1713,서울특별시 서대문구 북아현동,1013,1013,0,e편한세상신촌3단지,59.85,202306,3,"124,000",302,11,-,-,2018,북아현로 29,-,중개거래,서울 서대문구,23.06.13
1714,서울특별시 동대문구 답십리동,1009,1009,0,힐스테이트청계,48.98,202306,3,"81,000",102,7,-,-,2018,천호대로55길 11,-,중개거래,서울 동대문구,23.08.30
1715,서울특별시 강남구 삼성동,17,17,0,삼성동롯데아파트,59.4,202306,3,"153,000",102,20,-,-,2000,학동로 432,-,중개거래,서울 강남구,23.08.17
